"Volg nr.";ID-ON;"SR- Schadenr";"Datum Opname";"Status Schade";Proces;"Status proces";Opmerking1;Bron;"Datum Schouw";Weg;Baan;DVK;Strook;"Hm van";"Tot Hm";"Verl.
Aanw";"Sign.
aanw";"IVON Plan";"Risico klasse";"Ernst klasse";Schadebeeld;"Aantal (stuks)
gaten/ scheuren";"Lengte in m";"Breedte in m";"Opper vlakte in m2";"Huidige deklaag";Lussen;Onderzoek;"Datum Garantie tot1";"Unieke Garantie Code";"Naam Garantiegever";Opmerking2;"Type inzet";"Advies aanpak";Foto's;Schets;"Plan Datum";Opm.;Offertenr.;"Datum Mail Akkoord";Opdrachtnr.;"Opdracht Datum";"Kosten Indicatie";Opmerking3;"Datum Uitvoering";"Type Asfalt";"Datum Garantie tot2";Opmerking4;"Afl. dossier nr.";Volgnr.;"Def. Bedrag";"Datum Ontvangst RWS";"Datum Techn. Akkoord";"Datum Fin. Akkoord";"Datum Akkoord CM";"Datum PV";Opmerking5
463;463;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRL;HRL;;;R2;R2;144,400;144,400;143,900;143,900;nee;nee;nee;nee;;;3;3;3;3;Rafeling;Rafeling;;;500;500;3;3;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
464;464;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRL;HRL;;;R2;R2;142,850;142,850;;;nee;nee;nee;nee;;;3;3;3;3;"Craquel?, Gat";"Craquel?, Gat";;;3;3;1;1;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
465;465;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRL;HRL;;;R2;R2;142,550;142,550;;;nee;nee;nee;nee;;;2;2;2;2;Craquel?;Craquel?;;;6;6;1;1;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
466;466;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRL;HRL;;;"R1 R2  R3";"R1 R2  R3";142,400;142,400;141,900;141,900;nee;nee;nee;nee;;;3;3;3;3;"Rafeling, Craquel?";"Rafeling, Craquel?";;;500;500;9;9;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
467;467;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRL;HRL;;;VS;VS;141,500;141,500;;;nee;nee;nee;nee;;;1;1;1;1;gesmoltenasfalt;gesmoltenasfalt;;;8;8;3;3;;;ZOAB+;ZOAB+;;;;;31-12-2021;31-12-2021;;;"De Jong Zuurmond";"De Jong Zuurmond";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
468;468;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRL;HRL;;;R2;R2;141,300;141,300;141,200;141,200;nee;nee;nee;nee;;;2;2;2;2;"Rafeling, Craquel?";"Rafeling, Craquel?";;;20;20;3;3;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
469;469;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRL;HRL;;;R1;R1;128,700;128,700;128,600;128,600;nee;nee;nee;nee;;;3;3;3;3;Rafeling;Rafeling;;;100;100;3;3;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
470;470;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRL;HRL;;;R2;R2;125,730;125,730;;;nee;nee;nee;nee;;;2;2;2;2;Rafeling;Rafeling;;;10;10;1;1;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
471;471;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRL;HRL;;;R2;R2;125,700;125,700;125,400;125,400;nee;nee;nee;nee;;;2;2;2;2;"Rafeling, Craquel?";"Rafeling, Craquel?";;;300;300;3;3;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
479;479;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A15;A15;HRR;HRR;j;j;R1;R1;155,800;155,800;155,900;155,900;ja;ja;ja;ja;;;3;3;3;3;"Rafeling, Gat";"Rafeling, Gat";;;;;3;3;;;DAB;DAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
480;480;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A50;A50;HRR;HRR;b;b;R1;R1;197,620;197,620;;;ja;ja;nee;nee;;;2;2;2;2;Gat;Gat;;;;;;;;;SMA;SMA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
548;548;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A50;A50;HRL;HRL;;;R2;R2;200,100;200,100;200,030;200,030;ja;ja;ja;ja;;;3;3;3;3;"Rafeling, Gat";"Rafeling, Gat";;;70;70;2;2;;;ZOABTW;ZOABTW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
549;549;;;;;14-12-2018;14-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A50;A50;HRL;HRL;;;R2;R2;200,000;200,000;199,900;199,900;ja;ja;ja;ja;;;3;3;3;3;"Rafeling, Craquel?, Gat";"Rafeling, Craquel?, Gat";;;60;60;1,5;1,5;;;ZOABTW;ZOABTW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
550;550;;;;;17-12-2018;17-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A50;A50;HRL;HRL;;;R2;R2;199,750;199,750;;;ja;ja;ja;ja;;;2;2;2;2;Gat;Gat;;;;;0,4;0,4;;;ZOABTW;ZOABTW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
551;551;;;;;17-12-2018;17-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A50;A50;HRL;HRL;;;R2;R2;199,700;199,700;199,650;199,650;ja;ja;ja;ja;;;3;3;3;3;"Rafeling, Gat";"Rafeling, Gat";;;50;50;1,5;1,5;;;ZOABTW;ZOABTW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
552;552;;;;;17-12-2018;17-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A50;A50;HRL;HRL;;;R2;R2;199,600;199,600;;;ja;ja;ja;ja;;;2;2;2;2;"Rafeling, Gat";"Rafeling, Gat";;;;;0,4;0,4;;;ZOABTW;ZOABTW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
553;553;;;;;17-12-2018;17-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A50;A50;HRL;HRL;;;R2;R2;199,450;199,450;;;ja;ja;ja;ja;;;2;2;2;2;"Rafeling, Gat";"Rafeling, Gat";;;1;1;0,2;0,2;;;ZOABTW;ZOABTW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
554;554;;;;;17-12-2018;17-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A50;A50;HRL;HRL;;;"R2  R3";"R2  R3";199,000;199,000;198,900;198,900;ja;ja;ja;ja;;;3;3;3;3;"Rafeling, Craquel?, Gat";"Rafeling, Craquel?, Gat";;;1;1;0,3;0,3;;;ZOABTW;ZOABTW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
555;555;;;;;17-12-2018;17-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A12;A12;HRL;HRL;;;ALL;ALL;150,100;150,100;149,700;149,700;ja;ja;nee;nee;;;2;2;2;2;"Rafeling, Craquel?, Gat, lasnaden";"Rafeling, Craquel?, Gat, lasnaden";;;;;;;;;DAB;DAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
556;556;;;;;17-12-2018;17-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A12;A12;HRL;HRL;;;R2;R2;149,850;149,850;;;ja;ja;ja;ja;;;3;3;3;3;Gat;Gat;;;;;0,5;0,5;;;ZOAB;ZOAB;;;;;4-30-2018;4-30-2018;;;"De Jong en Zoon Beesd B.V.";"De Jong en Zoon Beesd B.V.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
557;557;;;;;17-12-2018;17-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A12;A12;HRL;HRL;;;R1;R1;149,670;149,670;;;nee;nee;nee;nee;;;2;2;2;2;Scheurvorming;Scheurvorming;;;6;6;1;1;;;DAB;DAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
558;558;;;;;17-12-2018;17-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A12;A12;HRL;HRL;c;c;R1;R1;149,100;149,100;149,200;149,200;ja;ja;nee;nee;;;2;2;2;2;Scheurvorming;Scheurvorming;;;12;12;0,08;0,08;;;DAB;DAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
559;559;;;;;17-12-2018;17-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A12;A12;HRL;HRL;;;R2;R2;146,210;146,210;;;nee;nee;ja;ja;;;2;2;2;2;"Craquel?, Gat";"Craquel?, Gat";;;4;4;1;1;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
560;560;;;;;17-12-2018;17-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A12;A12;HRL;HRL;;;R1;R1;145,150;145,150;145,050;145,050;nee;nee;ja;ja;;;1;1;1;1;"Rafeling, Gat";"Rafeling, Gat";;;100;100;3;3;;;ZOAB;ZOAB;ja;ja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
561;561;;;;;17-12-2018;17-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A12;A12;HRL;HRL;c;c;"R1 R2";"R1 R2";143,390;143,390;143,300;143,300;nee;nee;nee;nee;;;3;3;3;3;"Gat, Scheurvorming";"Gat, Scheurvorming";;;90;90;6;6;;;DAB;DAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
562;562;;;;;17-12-2018;17-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A12;A12;HRR;HRR;;;VZP;VZP;140,200;140,200;;;ja;ja;nee;nee;;;3;3;3;3;"Rafeling, Gat";"Rafeling, Gat";;;15;15;1;1;;;DAB;DAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
563;563;;;;;17-12-2018;17-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A12;A12;HRR;HRR;q;q;R1;R1;147,300;147,300;147,500;147,500;ja;ja;ja;ja;;;2;2;2;2;"Rafeling, Scheurvorming";"Rafeling, Scheurvorming";;;;;;;;;SMA;SMA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
564;564;;;;;17-12-2018;17-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A18;A18;HRR;HRR;;;"R2  R3";"R2  R3";190,400;190,400;;;nee;nee;nee;nee;;;2;2;2;2;Gat;Gat;;;;;0,25;0,25;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
565;565;;;;;17-12-2018;17-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A18;A18;HRL;HRL;;;VZP;VZP;193,328;193,328;192,966;192,966;ja;ja;nee;nee;;;1;1;1;1;Gat;Gat;;;1;1;0,35;0,35;;;DAB;DAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
566;566;;;;;17-12-2018;17-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A12;A12;HRL;HRL;;;"R2  R3";"R2  R3";142,400;142,400;142,300;142,300;nee;nee;ja;ja;;;2;2;2;2;Gat;Gat;;;20;20;0,5;0,5;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
567;567;;;;;17-12-2018;17-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A12;A12;HRL;HRL;;;VS;VS;142,300;142,300;142,200;142,200;nee;nee;nee;nee;;;3;3;3;3;Gat;Gat;;;80;80;0,3;0,3;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
568;568;;;;;17-12-2018;17-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A12;A12;HRL;HRL;;;R1;R1;140,700;140,700;140,600;140,600;nee;nee;ja;ja;;;3;3;3;3;Rafeling;Rafeling;;;10;10;3;3;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
569;569;;;;;17-12-2018;17-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A12;A12;HRL;HRL;q;q;R1;R1;139,100;139,100;;;nee;nee;nee;nee;;;3;3;3;3;Gat;Gat;;;1;1;1,5;1,5;;;DAB;DAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
570;570;;;;;17-12-2018;17-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A12;A12;HRL;HRL;;;"R2 VS";"R2 VS";138,610;138,610;;;ja;ja;ja;ja;;;1;1;1;1;Gat;Gat;;;4;4;3;3;;;ZOAB;ZOAB;ja;ja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
571;571;;;;;17-12-2018;17-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A12;A12;HRL;HRL;;;R2;R2;138,250;138,250;138,200;138,200;ja;ja;ja;ja;;;1;1;1;1;Gat;Gat;;;50;50;0,2;0,2;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
572;572;;;;;17-12-2018;17-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A12;A12;HRL;HRL;d;d;R1;R1;135,950;135,950;135,900;135,900;ja;ja;nee;nee;;;1;1;1;1;Scheurvorming;Scheurvorming;;;9;9;3;3;;;DAB;DAB;ja;ja;;;30-4-2022;30-4-2022;;;"De Jong Zuurmond Beesd B.V.";"De Jong Zuurmond Beesd B.V.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
573;573;;;;;17-12-2018;17-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A12;A12;HRL;HRL;;;"R1 R2  R3  R4 VS";"R1 R2  R3  R4 VS";133,790;133,790;;;ja;ja;ja;ja;;;3;3;3;3;"Craquel?, Scheurvorming";"Craquel?, Scheurvorming";;;15;15;0,3;0,3;;;ZOABTW;ZOABTW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
574;574;;;;;17-12-2018;17-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A12;A12;HRL;HRL;;;R2;R2;133,895;133,895;;;ja;ja;ja;ja;;;1;1;1;1;"Gat, verzakking";"Gat, verzakking";;;1;1;0,5;0,5;;;ZOABTW;ZOABTW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
575;575;;;;;17-12-2018;17-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A12;A12;HRL;HRL;;;" R3";" R3";133,320;133,320;133,290;133,290;ja;ja;ja;ja;;;2;2;2;2;"Rafeling, verzakking";"Rafeling, verzakking";;;30;30;1,5;1,5;;;ZOABTW;ZOABTW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
576;576;;;;;17-12-2018;17-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A12;A12;HRL;HRL;;;" R3";" R3";132,590;132,590;;;ja;ja;ja;ja;;;3;3;3;3;Scheurvorming;Scheurvorming;;;3;3;0,2;0,2;;;ZOABTW;ZOABTW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
577;577;;;;;17-12-2018;17-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A12;A12;HRL;HRL;;;"R1 R2";"R1 R2";131,950;131,950;;;ja;ja;ja;ja;;;3;3;3;3;Gat;Gat;;;1;1;0,2;0,2;;;ZOABTW;ZOABTW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
578;578;;;;;17-12-2018;17-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;;;A12;A12;HRL;HRL;;;R2;R2;131,890;131,890;;;ja;ja;ja;ja;;;2;2;2;2;Gat;Gat;;;;;0,15;0,15;;;ZOABTW;ZOABTW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
579;579;;;;;13-12-2018;13-12-2018;open;open;;;nieuw;nieuw;;;800;800;;;A12;A12;FPL;FPL;;;ALL;ALL;135,700;135,700;135,000;135,000;ja;ja;nee;nee;;;2;2;2;2;"slecht wegdek";"slecht wegdek";;;;;;;;;DIV-BE;DIV-BE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
580;580;;;;;17-12-2018;17-12-2018;open;open;;;nieuw;nieuw;"schouwdatum wisser";"schouwdatum wisser";OG;OG;29-11-2018;29-11-2018;A15;A15;HRR;HRR;;;R1;R1;152,800;152,800;;;nee;nee;ja;ja;;;3;3;3;3;"gat ";"gat ";1;1;;;;;;;ZOABTW;ZOABTW;;;;;11-9-2020;11-9-2020;;;"Combinatie Waalkoppel";"Combinatie Waalkoppel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581;581;;;;;17-12-2018;17-12-2018;open;open;;;nieuw;nieuw;"schouwdatum wisser";"schouwdatum wisser";OG;OG;13-12-2018;13-12-2018;A12;A12;HRR;HRR;a;a;R3;R3;134,200;134,200;;;ja;ja;nee;nee;;;3;3;3;3;gat;gat;1;1;;;;;;;ZOABTW;ZOABTW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
